,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML,example_data_for_colab/xcms_example_data//blank-2_6540.mzML
755,167.8368475951145,5.156116666666998,30553.139448000104,14496.38651791217,8484.618905784935,0.0
756,167.9609925552601,13.05611666666697,41836.59699378414,33529.47071342746,33918.04398508055,220.66773395878386
757,168.02404266609554,5.056116666666998,489605.0257421138,386024.85623251606,403982.3671519261,0.0
758,168.02404266609554,5.156116666666998,462137.05371633143,367889.5966120034,376024.5061539376,0.0
759,168.02404266609554,6.256116666666994,2991.1965674810444,1899.535282543678,2626.2538369087033,0.0
760,168.03052682104692,6.256116666666994,8646.134732791523,8498.210225329185,6615.327590159544,0.0
761,168.03566623927563,1.056116666667,4101.949125503219,2370.0563285275907,4456.154636901309,0.0
762,168.0512570624887,0.656116666667,5158.170360645042,5887.467423162743,4613.537806935135,3601.4500139367037
763,168.06623246684808,1.4561166666670002,86714.95353413568,77088.17945703781,76275.17399100302,608.0462928183098
764,168.06623246684808,1.5561166666670003,85657.28681948755,75297.8269178546,75172.4128646158,468.2554638714793
765,168.11096578510012,0.956116666667,3609.323427756729,3477.647645824015,4367.832958948964,0.0
766,168.97255230533924,13.05611666666697,160055.31109128118,133502.6138150238,116786.447197127,0.0
767,169.02561490826906,0.656116666667,2306.1495499014422,1489.3453333798543,2288.8603216489746,0.0
768,169.02561490826906,5.056116666666998,55508.112898509935,48800.72805130408,42661.3130850154,0.0
