Row.names,mz,mzmin,mzmax,rt,rtmed,rtmin,rtmax,npeaks,X1,ms_level,control_1.mzML,control_2.mzML,control_3.mzML
FT0215,105.9696735,105.9696498,105.9696973,3.251475,195.0885,194.128,196.049,2,2,1,8817.527893,8591.137708,6090.398064
FT0216,106.0043489,106.0041142,106.0045837,23.65045,1419.027,1418.537,1419.517,2,2,1,155781.0822,159459.5968,163777.7306
FT0217,106.0041692,106.0041338,106.0042045,0.727408333,43.6445,42.12,45.169,2,2,1,72826.36511,103662.4608,92705.38943
FT0218,107.0137172,107.0135599,107.0138745,1.033275,61.9965,61.986,62.007,2,2,1,20343.24603,11450.80935,17606.01491
FT0219,108.0310425,108.0308324,108.0310811,0.6204,37.224,37.181,38.148,3,3,1,30160.246,22908.64129,25901.29947
FT0220,108.0215976,108.0214563,108.0216153,1.115866667,66.952,66.023,66.972,3,3,1,27911.64151,23445.61178,18817.94878
FT0221,108.0125343,108.0124293,108.0125388,6.231166667,373.87,373.812,374.825,3,3,1,13600.80948,220643.3692,12467.17258
FT0222,108.0208846,108.0207771,108.0209921,3.946625,236.7975,235.835,237.76,2,2,1,19716.57314,13102.64164,7953.266541
FT0223,109.0406738,109.0406133,109.0406783,6.396683333,383.801,383.743,384.755,3,3,1,68603.76914,52994.95581,49443.41546
FT0224,109.0406024,109.0405937,109.040611,4.1532,249.192,247.714,250.67,2,2,1,31583.96877,17442.29415,20442.87962
FT0225,110.0245387,110.0244359,110.0245554,9.788966667,587.338,587.321,587.379,3,3,1,41530.09456,39760.73817,28287.10887
FT0226,110.9753979,110.9576889,110.9758297,1.630016667,97.801,97.736,99.722,5,3,1,88453.54268,96747.46466,98010.15985
FT0227,110.9850373,110.9849996,110.9851709,6.231166667,373.87,373.812,374.825,3,3,1,361119.3623,574573.2371,428114.9407
FT0228,110.9809299,110.9806694,110.9810127,23.50965,1410.579,1407.657,1410.592,3,3,1,184838.3469,234265.8828,242610.1832
FT0229,110.9759346,110.9758777,110.9759915,4.608358333,276.5015,274.527,278.476,2,2,1,368489.7181,39565.89914,408121.3042
FT0230,111.0086562,111.0086453,111.008715,8.580749479,514.8449688,514.8289688,514.886,3,3,1,1445397.925,1398799.513,1216571.582
FT0231,111.0196737,111.0196179,111.0197118,2.142366797,128.5420078,128.521,128.586,3,3,1,114960.008,108173.3332,89624.46023
FT0232,111.0197017,111.0196176,111.0197104,3.03685,182.211,180.186,184.132,3,3,1,111628.6202,187355.3388,138643.0445
FT0233,111.0562214,110.9756978,111.0562318,4.460216667,267.613,264.596,268.545,3,3,1,329809.0802,457547.8434,156307.9699
FT0234,110.9835218,110.9825966,111.0560266,4.3268,259.608,254.665,259.669,3,3,1,9551.339349,44564.14671,16473.71012
FT0235,111.0086421,111.0086332,111.008651,8.175458333,490.5275,490.059,490.996,2,2,1,195640.7942,145634.9339,122369.9295
FT0236,111.0449289,111.0448627,111.0449951,1.025366667,61.522,60.993,62.051,2,2,1,24361.43768,26407.69775,21621.57756
FT0237,111.0083466,111.0081529,111.0085403,1.795158333,107.7095,106.694,108.725,2,2,1,34723.75145,26997.16381,31330.6073
FT0238,111.0198038,111.0197309,111.019812,4.70785,282.471,280.523,283.441,3,3,1,329195.0025,259071.93,209282.8933
FT0239,111.9471035,111.9470745,111.9471177,5.91605,354.963,354.944,355.002,3,3,1,39061.02004,73711.73566,40435.56723
FT0240,112.0511964,112.0510673,112.0513064,2.903783333,174.227,174.202,174.267,3,3,1,540533.6913,430049.9207,373405.1508
FT0241,112.0043434,112.0039392,112.0048163,0.652783333,39.167,39.141,39.21,3,3,1,46613.10207,43340.17809,38365.60147
FT0242,112.0118328,112.011779,112.0118498,8.580749479,514.8449688,514.8289688,514.886,3,3,1,70987.77849,73467.22643,61610.48632
FT0243,112.0513213,112.0513187,112.0513587,6.131866667,367.912,367.873,368.847,3,3,1,75293.66811,88364.55566,71799.2665
FT0244,112.051326,112.0512564,112.0513432,7.223583333,433.415,433.395,434.447,3,3,1,282540.3332,288546.6133,237101.8953
FT0245,112.0404761,112.0404582,112.0405512,2.6882,161.292,159.332,161.357,3,3,1,13930.98076,26878.90326,14712.3396
FT0246,112.0403714,112.0402833,112.0405101,6.7436,404.616,402.611,404.655,3,3,1,185642.6287,205966.0416,148918.4554
FT0247,112.0227135,112.0226848,112.0227422,4.707975,282.4785,280.523,284.434,2,2,1,12992.43816,9691.344652,6302.22102
FT0248,112.9370448,112.9370321,112.9371011,9.673116667,580.387,580.37,580.428,3,3,1,461010.9742,585357.5246,571694.2193
FT0249,112.9856722,112.9852755,112.9857072,0.967983333,58.079,58.01,59.028,3,3,1,183769.6431,174514.4347,196559.3053
FT0250,112.9857134,112.9856754,112.9857515,23.17919167,1390.7515,1390.73,1390.773,2,2,1,181110.7558,90569.17196,211657.1105
FT0251,113.0546935,113.0543995,113.0711125,2.903575,174.2145,172.216,174.267,4,3,1,23528.68908,16548.79989,15216.90411
FT0252,113.0605226,113.0603023,113.0605716,1.0662,63.972,63.044,63.993,3,3,1,73309.41444,59174.01403,67697.25475
FT0253,113.0352892,113.0352087,113.0354028,6.462233333,387.734,387.715,387.773,3,3,1,66452.78077,66757.72441,53591.52144
FT0254,113.0241055,113.0240025,113.0241141,6.0647,363.882,362.947,364.894,3,3,1,89457.37181,132046.0408,60999.89746
FT0255,113.0717143,112.972557,113.071803,4.460216667,267.613,264.596,268.545,3,3,1,417631.1008,20104.2777,370512.6671
FT0256,112.998498,112.9984499,112.998546,0.602908333,36.1745,36.162,36.187,2,2,1,27944.00206,23346.62038,25850.62514
FT0257,113.0240981,113.0240576,113.0241386,5.162808333,309.7685,309.283,310.254,2,2,1,89362.77034,70773.42435,62989.11308
FT0258,113.0350633,113.0349645,113.035162,4.1201,247.206,245.728,248.684,2,2,1,21360.8522,23417.21487,26579.44109
FT0259,114.0560871,114.0560754,114.0561437,5.005766667,300.346,300.323,300.384,3,3,1,16001029.4,14877986.18,10809648.29
FT0260,114.019436,114.0192158,114.0194851,0.652783333,39.167,39.141,39.21,3,3,1,130701.374,119595.8156,122879.9015
FT0261,114.0559168,114.0559125,114.0559343,6.031916667,361.915,361.895,361.954,3,3,1,241430.5582,289393.8827,158596.7312
FT0262,114.0194687,114.0193687,114.0194733,6.67805,400.683,400.624,401.637,3,3,1,419977.0066,388740.5051,310403.5372
FT0263,114.029701,114.0295793,114.0298227,5.221058333,313.2635,313.233,313.294,2,2,1,11813.36508,10611.531,5616.065355
FT0264,114.0233554,114.0233049,114.023406,2.424141667,145.4485,145.429,145.468,2,2,1,47646.0974,63823.52615,51613.25933
FT0265,114.0748242,114.0194135,114.0749924,4.47575,268.545,264.596,270.554,3,2,1,25293.65508,15987.88545,60640.2711
FT0266,114.9359958,114.9358023,114.9362726,1.09965,65.979,65.959,66.023,3,3,1,506456.7195,616783.9978,431094.5893
FT0267,114.9333954,114.933331,114.9334384,9.673116667,580.387,580.37,580.428,3,3,1,49838.86246,56918.52321,58795.38893
FT0268,114.9360366,114.936001,114.9360721,0.677391667,40.6435,40.134,41.153,2,2,1,150776.1676,95184.42047,128197.736
FT0269,114.9359948,114.9358731,114.9361165,23.43565,1406.139,1405.614,1406.664,2,2,1,687973.584,175724.0168,405326.9519
FT0270,114.9360393,114.936022,114.9360566,2.887025,173.2215,171.248,175.195,2,2,1,425463.0409,243604.9017,258950.5617
FT0271,115.003596,115.0033199,115.0399097,1.811,108.66,104.688,108.725,5,3,1,213368.8228,180090.8061,196857.1805
FT0272,115.0593318,115.0592808,115.0593956,5.005766667,300.346,300.323,300.384,3,3,1,824293.2818,768223.3197,557989.7021
FT0273,115.0512357,115.0512092,115.0512795,6.528433333,391.706,391.687,391.746,3,3,1,25942.00354,27732.96441,22767.25727
FT0274,115.003759,115.0037038,115.0037682,7.38975,443.385,443.326,444.338,3,3,1,3611940.96,3351972.227,2415978.905
FT0275,115.0401141,115.0400559,115.0402221,5.3364,320.184,317.266,320.207,3,3,1,18796.44504,15257.13683,23428.1374
FT0276,115.0204285,115.0203086,115.0204933,2.457566667,147.454,145.429,149.375,3,3,1,195123.2424,202808.6696,159433.1766
FT0277,115.0579692,115.0396313,115.076329,1.049825,62.9895,59.007,68.009,6,3,1,1192779.165,979600.6928,1007141.647
FT0278,115.0036275,115.0033954,115.0037725,0.652783333,39.167,39.141,39.21,3,3,1,689738.7917,626292.8279,641466.6431
FT0279,115.9755475,115.9754521,115.9756429,12.56978333,754.187,754.158,754.216,2,2,1,14377.43255,16212.54095,13154.42696
FT0280,116.0794805,116.042867,116.0797144,1.050366667,63.022,62.979,68.009,4,3,1,81372.55296,65099.00763,65713.68645
FT0281,116.0350813,116.0349821,116.0350894,3.549916667,212.995,212.957,213.927,3,3,1,1375035.283,1250101.772,1057927.114
FT0282,116.0066298,116.0065633,116.006866,0.60385,36.231,36.187,37.155,3,3,1,23808.93287,22573.36973,23059.68317
FT0283,116.0717067,116.0717019,116.0717148,4.85745,291.447,291.408,292.378,3,3,1,4564706.734,4271569.764,3148300.516
FT0284,116.0351349,116.0351123,116.0351648,6.131866667,367.912,367.854,368.866,3,3,1,57613.66327,36919.50996,19348.6627
FT0285,116.0069808,116.0068163,116.0070118,7.38975,443.385,443.326,444.338,3,3,1,148103.3348,119743.4908,96230.1944
FT0286,116.0498668,116.0350226,116.0502762,4.559533333,273.572,265.589,276.49,5,3,1,14517.50226,38327.58577,15512.90177
FT0287,116.0349615,116.0348527,116.035064,2.606533333,156.392,155.359,158.313,3,3,1,423210.3509,177352.917,222055.013
FT0288,116.0716522,116.0713049,116.0719995,1.298458333,77.9075,77.875,77.94,2,2,1,14835.43774,13030.18106,4632.780882
FT0289,116.9596761,116.9595936,116.9597611,12.58681667,755.209,755.151,756.158,3,3,1,11754421.53,11505165.71,9691073.58
FT0290,116.9509432,116.9508119,116.9510117,4.277133073,256.6279844,255.658,256.69,3,3,1,103525.2577,98368.16153,98407.39081
FT0291,116.9339714,116.9335072,116.9339805,1.09965,65.979,64.96600391,67.016,3,3,1,304892.6251,360785.8321,209651.9218
FT0292,116.9827523,116.9826636,116.9829425,8.663516146,519.8109687,516.872,521.7800313,3,3,1,22704.90531,27444.51371,21778.23684
FT0293,116.9313431,116.9312642,116.9314219,23.89091667,1433.455,1432.484,1434.426,2,2,1,175839.0573,158258.0365,151754.2691
FT0294,117.0553861,117.055176,117.055494,1.265166667,75.91,75.889,75.954,3,3,1,807943.3199,806218.4159,567589.6486
FT0295,116.9296274,116.9294652,117.0190345,0.636216667,38.173,38.148,38.217,3,3,1,146108.3628,25500.0486,116213.9741
FT0296,117.0191549,117.0189643,117.0192388,8.8122,528.732,527.796,528.748,3,3,1,111806.6827,98258.93912,109489.1297
FT0297,117.0385608,117.0385575,117.0387221,3.56545,213.927,212.995,213.95,3,3,1,61717.58385,51685.06041,41768.67298
FT0298,117.0192858,117.0192754,117.0193342,6.893216667,413.593,413.534,414.547,3,3,1,3721558.485,3117644.997,2583896.551
FT0299,117.0080338,117.0080036,117.0081492,7.4063,444.378,444.319,445.331,3,3,1,20883.87912,18419.45951,18572.33285
FT0300,117.0551212,117.0550958,117.0552878,1.97685,118.611,117.662,119.583,3,3,1,91351.15432,95370.12913,63056.58032
FT0301,117.0191222,117.0191176,117.0192201,5.816416667,348.985,347.058,349.005,3,3,1,269841.4057,254672.6749,206191.3536
FT0302,117.0746957,117.0746723,117.0747579,4.872966667,292.378,291.447,292.401,3,3,1,235698.6932,215366.4307,159607.5498
FT0303,117.0192965,117.0192958,117.0192972,4.57525,274.515,272.54,276.49,2,2,1,53250.36839,47255.16576,52291.18922
FT0304,117.9628214,117.9628204,117.9629424,12.58681667,755.209,755.151,756.158,3,3,1,147340.6509,146827.8095,120230.4726
FT0305,118.0509626,118.0068656,118.0509924,5.899825,353.9895,353.951,354.009,4,3,1,8232425.891,15390.08243,5819740.044
FT0306,118.0588041,118.0585375,118.0590993,1.265166667,75.91,75.889,75.954,3,3,1,42878.92824,39022.6025,27705.46705
FT0307,118.0225807,118.0225431,118.0226062,6.893216667,413.593,413.534,414.547,3,3,1,181244.5921,160213.5492,128724.7035
FT0308,118.0762321,118.0760641,118.0762686,4.872966667,292.378,291.447,293.394,3,3,1,19948.06402,21441.23665,13904.81619
FT0309,118.0044045,118.004269,118.00454,23.575975,1414.5585,1414.552,1414.565,2,2,1,590495.8641,465187.1842,374068.2888
FT0310,118.0049855,118.0046933,118.0052296,0.718566667,43.114,42.146,43.183,3,3,1,93126.62144,104576.5662,93758.35693
FT0311,118.9422453,118.9422451,118.9423047,10.45078333,627.047,626.109,627.061,3,3,1,11627.65896,20872.05284,19867.27918
FT0312,118.9514901,118.9514409,118.9514944,7.257333333,435.44,435.381,436.394,3,3,1,24154.58222,35528.37314,27225.88837
FT0313,118.9579363,118.9578948,118.9580099,12.58681667,755.209,755.151,756.158,3,3,1,872818.0261,863494.7836,739430.9542
FT0314,118.9488088,118.9488003,118.9488659,4.294716927,257.6830156,255.658,258.6149844,3,3,1,42831.07107,33569.3815,34910.21328
FT0315,119.0541904,119.0541818,119.0542568,5.8995,353.97,353.951,354.009,3,3,1,387334.5506,361149.7976,275272.6718
FT0316,119.0501548,119.0497279,119.0501844,0.9838,59.028,59.007,59.072,3,3,1,69145.38501,74826.1737,69818.30014
FT0317,119.0490297,119.0489343,119.0495824,5.271216667,316.273,316.235,317.205,3,3,1,19441.6812,17378.86598,11974.83419
FT0318,119.0239825,119.023863,119.0240697,6.893216667,413.593,413.554,414.527,3,3,1,33908.55147,27992.51057,22786.81823
FT0319,119.0709096,119.070706,119.0711372,1.84445,110.667,110.646,111.704,3,3,1,22944.3002,24054.22596,30712.66653
FT0320,118.9977417,118.9973394,118.9977723,7.819083333,469.145,467.218,469.165,3,3,1,59195.63888,65832.89347,66751.13932
FT0321,119.0347032,119.0344658,119.034808,2.90445,174.267,171.248,175.195,3,3,1,56276.17423,44887.05595,133998.9704
FT0322,119.0349581,119.0348945,119.0349728,5.75055,345.033,345.013,349.044,3,3,1,121227.2185,319702.2068,81088.33438
FT0323,119.0348569,119.0348343,119.0348796,5.179358333,310.7615,310.254,311.269,2,2,1,73397.9704,72809.50003,63344.74478
FT0324,119.0348881,119.0346884,119.0350879,2.647366667,158.842,158.378,159.306,2,2,1,61801.26148,55606.61715,38490.69705
FT0325,119.0349162,119.0348609,119.0349714,6.073133333,364.388,363.882,364.894,2,2,1,119460.1294,95919.85427,79406.79157
FT0326,118.992347,118.9920376,118.9926564,0.859816667,51.589,51.058,52.12,2,2,1,11466.76499,10447.73428,8300.879981
FT0327,120.0553105,120.055309,120.0553201,5.8995,353.97,353.951,354.009,3,3,1,50684.6148,50132.77167,37596.54873
FT0328,120.045489,120.045182,120.045608,1.1493,68.958,68.938,69.995,3,3,1,12493.56223,11194.47986,12342.1019
FT0329,120.0123057,120.012304,120.0123075,7.66235,459.741,459.215,460.267,2,2,1,9071.899602,11314.8734,6160.370024
FT0330,120.980846,120.9808044,120.9809056,7.124283333,427.457,427.437,427.496,3,3,1,208923.4318,187632.7422,159122.0837
FT0331,121.0293971,121.0291104,121.0295512,1.265166667,75.91,75.889,75.954,3,3,1,545525.909,411793.7568,411228.4509
FT0332,121.0502636,121.0502202,121.050338,4.0458,242.748,242.726,242.787,3,3,1,211732.5455,193865.0024,145427.9163
FT0333,121.0400482,121.039907,121.0402513,1.529966667,91.798,91.778,91.843,3,3,1,121073.1242,146195.9182,85454.91684
FT0334,121.0405543,121.0404415,121.0406382,6.478783333,388.727,388.708,389.759,3,3,1,54382.53556,61742.97227,52002.53827
FT0335,122.0325301,122.0321854,122.0329401,1.281366667,76.882,75.91,76.947,3,3,1,43837.88795,30806.13375,28918.54728
FT0336,122.0722793,122.072239,122.0723254,5.8002,348.012,347.992,348.051,3,3,1,41190.54835,25331.93665,36591.41423
FT0337,122.0722317,122.0721639,122.0722946,3.268566667,196.114,196.075,198.035,3,3,1,31253.42046,34273.76024,17553.89979
FT0338,122.061273,122.0612134,122.0613326,1.803266667,108.196,107.732,108.66,2,2,1,8966.858558,10671.15699,8309.308317
FT0339,121.9994025,121.999328,121.9994771,1.182775,70.9665,69.995,71.938,2,2,1,232330.3435,119712.0429,309669.4612
FT0340,121.9993397,121.9991565,121.9995229,23.74975,1424.985,1423.489,1426.481,2,2,1,202400.7276,166380.2451,157436.7499
FT0341,122.9849579,122.9848926,122.984974,6.7105,402.63,402.611,402.669,3,3,1,735161.6624,661638.6301,553956.1182
FT0342,122.9676523,122.9675569,122.9677219,12.32126667,739.276,738.269,739.32,3,3,1,7796161.315,3486222.846,6619467.052
FT0343,122.9835374,122.9825496,122.9838492,3.1686,190.116,189.162,191.084,3,3,1,19910.9842,20904.33951,21891.36784
FT0344,123.0215015,123.0214754,123.0215993,4.260966667,255.658,255.635,256.69,3,3,1,84630.99561,145391.4676,191377.4646
FT0345,123.021487,123.0214443,123.0215297,23.3447,1400.682,1398.674,1402.69,2,2,1,45583.53905,89757.85753,5425.027978
FT0346,123.9018656,123.9016416,123.9019926,3.96305,237.783,237.76,237.822,3,3,1,189545.3415,156263.5141,108612.8019
FT0347,123.9708421,123.9707512,123.9710342,12.32126667,739.276,739.262,739.32,3,3,1,92643.56509,42095.31678,75412.5815
FT0348,123.9018065,123.9015808,123.9020923,1.09965,65.979,65.959,66.023,3,3,1,140530.2517,130882.1838,126689.5755
FT0349,123.9884267,123.9883024,123.988596,2.02615,121.569,120.597,121.634,3,3,1,147523.0395,83943.60595,73015.23218
FT0350,123.992639,123.9925709,123.992655,6.7105,402.63,402.611,402.669,3,3,1,166052.7004,136908.3562,120304.1965
FT0351,124.0075057,124.0074555,124.007526,5.91605,354.963,354.944,355.002,3,3,1,20334869.66,17889756.09,15236845.88
FT0352,123.9887271,123.9018064,124.0145701,4.947966667,296.878,292.378,299.353,4,3,1,8872.147481,34623.39533,27359.56232
FT0353,124.0015436,124.0013641,124.0016159,12.32103333,739.262,738.327,740.269,3,3,1,43463.49778,26993.29122,38826.45995
FT0354,124.9717565,124.9717448,124.9717655,12.32126667,739.276,738.269,739.32,3,3,1,62898.40172,25921.9317,54561.99583
FT0355,124.9913505,124.9912296,124.9913908,3.13615,188.169,188.13,190.09,3,3,1,288790.0548,256196.8545,194448.207
FT0356,124.9921817,124.9921521,124.9922113,1.256716667,75.403,74.917,75.889,2,2,1,22298.08423,11050.43045,18396.42734
FT0357,124.9845409,124.9845236,124.9845581,2.01805,121.083,120.597,121.569,2,2,1,29656.12023,6756.72295,13531.51031
FT0358,125.0464824,125.0464224,125.0718357,3.9465,236.79,236.767,239.746,5,3,1,13741.84819,26354.41836,18631.69665
FT0359,125.0099627,125.0099434,125.0099776,5.91605,354.963,354.944,355.002,3,3,1,530692.5747,460024.693,407246.6242
FT0360,125.024152,125.0241453,125.0242195,7.257333333,435.44,435.381,436.394,3,3,1,32051.32183,31490.25999,25106.13752
FT0361,125.0969215,125.0966056,125.0969255,0.9838,59.028,59.007,60.065,3,3,1,19919.8401,15310.58884,17768.85617
FT0362,125.0352914,125.0352449,125.0353379,4.459391667,267.5635,265.589,269.538,2,2,1,102818.7825,121125.6437,94750.35325
FT0363,125.8994058,125.8991825,125.899536,1.09965,65.979,64.96600391,67.016,3,3,1,183953.1946,239050.8982,161482.9718
FT0364,125.8993556,125.8992936,125.8994177,3.979733333,238.784,237.76,239.808,2,2,1,157099.7685,92144.60282,68612.96201
FT0365,126.0037914,126.0037772,126.0038624,5.91605,354.963,354.944,355.002,3,3,1,784982.9018,699248.073,601308.9859
FT0366,126.0194638,126.0194331,126.0194925,3.268566667,196.114,195.082,197.042,3,3,1,673061.3196,673411.0012,400599.1038
FT0367,126.0557782,126.0556568,126.0558995,6.47895,388.737,388.708,388.766,2,2,1,10535.81707,10353.94369,7953.053326
FT0368,126.9044318,126.9041771,126.904443,1.97685,118.611,118.59,118.655,3,3,1,37654.24034,44664.74803,29552.54157
FT0369,126.9877567,126.9873905,126.9881228,3.152158333,189.1295,188.169,190.09,2,2,1,9566.215214,9452.950503,2853.54953
FT0370,127.0578167,127.0397288,127.0763671,1.000716667,60.043,59.007,62.051,6,3,1,46042.89689,43739.60295,46276.42944
FT0371,127.0068501,127.0067293,127.0069349,5.91605,354.963,354.944,355.002,3,3,1,17567.20703,18658.37987,18453.06576
FT0372,127.0511987,127.0511377,127.0512092,6.396033333,383.762,383.743,383.801,3,3,1,1600821.923,1383100.639,1184096.409
FT0373,127.0230739,127.0229088,127.0231116,3.268566667,196.114,195.082,197.042,3,3,1,40456.18506,35483.67904,20058.56332
FT0374,127.0260839,127.0259177,127.0262502,0.627741667,37.6645,37.181,38.148,2,2,1,20708.83028,12611.78945,14554.63803
FT0375,127.0510044,127.0509695,127.0510393,4.426291667,265.5775,263.603,267.552,2,2,1,139755.1799,35132.70494,78194.90422
FT0376,128.0533165,128.0349694,128.0716384,1.289816667,77.389,75.91,78.933,6,3,1,480376.6263,496898.0294,35962.21884
